File Name:	C:\Rodrigo Simetti\2016 - 06 Termo Tulio\Eucalyptus DTG-60H 2016-05-28 15-50.tad

[File Information]
File Name:	Eucalyptus DTG-60H 2016-05-28 15-50.tad
Sample Name:	Eucalyptus 02
Acquisition Date	16/05/28
Acquisition Time	15:51:28(-0300)
Detector:	DTG-60H
Serial No:	C30574700307
Operator:	Rodrigo Simetti
Atmosphere:	Nitrogen
Flow Rate:	50[ml/min]
Annotation:	Trabalho 2016
	Eucalyptus 
Cell:	Alumina
Sample Weight:	4.246[mg]
Molecular Weight:	0.00


[Program]
[Sampling Parameters]
Sampling Time [ sec ]:	1.0
Start Acquisition Setting:	Acquisition measurement simultaneously
Stop Acquisition Setting:	Acquisition measurement simultaneously


[Temp Program]
Temp Rate	Hold Temp	Hold Time	Gas
[C/min ]	[  C   ]	[  min  ]
10.00	600.0	0	1


[Data]
Time	Temp	DTA	TGA
sec	C	uV	mg
0.000	39.879	-6.750	4.246
1.000	39.923	-6.792	4.245
2.000	40.148	-6.832	4.243
3.000	40.088	-6.871	4.242
4.000	40.239	-6.910	4.241
5.000	40.227	-6.949	4.239
6.000	40.433	-6.987	4.238
7.000	40.402	-7.022	4.236
8.000	40.528	-7.059	4.235
9.000	40.585	-7.093	4.233
10.000	40.766	-7.128	4.232
11.000	40.742	-7.158	4.230
12.000	40.777	-7.191	4.229
13.000	40.909	-7.221	4.227
14.000	40.982	-7.253	4.226
15.000	41.113	-7.280	4.224
16.000	41.041	-7.309	4.223
17.000	41.267	-7.335	4.221
18.000	41.185	-7.362	4.219
19.000	41.384	-7.387	4.218
20.000	41.282	-7.411	4.216
21.000	41.473	-7.436	4.214
22.000	41.473	-7.459	4.213
23.000	41.607	-7.481	4.211
24.000	41.590	-7.499	4.209
25.000	41.705	-7.522	4.208
26.000	41.748	-7.541	4.206
27.000	41.813	-7.562	4.204
28.000	41.835	-7.578	4.203
29.000	41.860	-7.597	4.201
30.000	42.014	-7.613	4.199
31.000	41.971	-7.631	4.198
32.000	42.141	-7.644	4.196
33.000	42.018	-7.658	4.195
34.000	42.187	-7.672	4.193
35.000	42.150	-7.683	4.192
36.000	42.291	-7.694	4.190
37.000	42.224	-7.705	4.188
38.000	42.395	-7.715	4.187
39.000	42.435	-7.723	4.185
40.000	42.458	-7.731	4.184
41.000	42.456	-7.736	4.182
42.000	42.490	-7.743	4.181
43.000	42.627	-7.747	4.179
44.000	42.580	-7.751	4.178
45.000	42.684	-7.753	4.176
46.000	42.659	-7.756	4.174
47.000	42.820	-7.758	4.173
48.000	42.719	-7.757	4.171
49.000	42.832	-7.755	4.169
50.000	42.812	-7.755	4.168
51.000	42.971	-7.754	4.166
52.000	42.964	-7.750	4.165
53.000	43.014	-7.748	4.163
54.000	42.996	-7.745	4.162
55.000	43.048	-7.743	4.160
56.000	43.109	-7.738	4.158
57.000	43.065	-7.734	4.157
58.000	43.177	-7.728	4.155
59.000	43.132	-7.723	4.154
60.000	43.356	-7.715	4.152
61.000	43.206	-7.706	4.151
62.000	43.351	-7.697	4.149
63.000	43.288	-7.687	4.148
64.000	43.481	-7.678	4.146
65.000	43.393	-7.664	4.145
66.000	43.475	-7.653	4.143
67.000	43.507	-7.639	4.142
68.000	43.581	-7.629	4.140
69.000	43.567	-7.614	4.139
70.000	43.533	-7.602	4.138
71.000	43.619	-7.588	4.136
72.000	43.631	-7.576	4.135
73.000	43.748	-7.559	4.134
74.000	43.641	-7.545	4.132
75.000	43.884	-7.529	4.131
76.000	43.767	-7.514	4.129
77.000	43.925	-7.497	4.128
78.000	43.792	-7.479	4.127
79.000	43.929	-7.465	4.125
80.000	43.917	-7.447	4.124
81.000	44.036	-7.431	4.123
82.000	44.030	-7.412	4.121
83.000	44.012	-7.395	4.120
84.000	44.095	-7.377	4.119
85.000	44.103	-7.360	4.117
86.000	44.193	-7.339	4.116
87.000	44.159	-7.321	4.115
88.000	44.354	-7.303	4.114
89.000	44.312	-7.282	4.112
90.000	44.385	-7.263	4.111
91.000	44.285	-7.244	4.110
92.000	44.474	-7.224	4.109
93.000	44.464	-7.204	4.107
94.000	44.557	-7.185	4.106
95.000	44.495	-7.165	4.105
96.000	44.603	-7.148	4.103
97.000	44.679	-7.129	4.102
98.000	44.663	-7.111	4.101
99.000	44.743	-7.093	4.099
100.000	44.754	-7.077	4.098
101.000	44.931	-7.060	4.097
102.000	44.863	-7.042	4.096
103.000	45.011	-7.027	4.095
104.000	44.940	-7.010	4.093
105.000	45.120	-6.995	4.092
106.000	45.073	-6.979	4.091
107.000	45.192	-6.963	4.090
108.000	45.205	-6.948	4.089
109.000	45.340	-6.934	4.088
110.000	45.428	-6.917	4.087
111.000	45.392	-6.904	4.086
112.000	45.521	-6.890	4.084
113.000	45.540	-6.878	4.083
114.000	45.733	-6.863	4.082
115.000	45.652	-6.851	4.081
116.000	45.851	-6.840	4.080
117.000	45.869	-6.827	4.079
118.000	46.072	-6.817	4.078
119.000	45.977	-6.805	4.077
120.000	46.125	-6.795	4.076
121.000	46.156	-6.785	4.075
122.000	46.350	-6.777	4.074
123.000	46.364	-6.767	4.073
124.000	46.480	-6.761	4.071
125.000	46.655	-6.754	4.070
126.000	46.683	-6.751	4.069
127.000	46.801	-6.745	4.068
128.000	46.784	-6.742	4.067
129.000	47.064	-6.739	4.066
130.000	47.086	-6.737	4.065
131.000	47.290	-6.736	4.064
132.000	47.257	-6.735	4.063
133.000	47.483	-6.736	4.062
134.000	47.532	-6.738	4.061
135.000	47.717	-6.740	4.060
136.000	47.773	-6.743	4.059
137.000	47.965	-6.749	4.058
138.000	48.128	-6.754	4.057
139.000	48.241	-6.760	4.056
140.000	48.351	-6.766	4.055
141.000	48.406	-6.775	4.054
142.000	48.692	-6.782	4.053
143.000	48.726	-6.790	4.052
144.000	48.935	-6.799	4.050
145.000	48.999	-6.808	4.049
146.000	49.294	-6.820	4.048
147.000	49.342	-6.830	4.047
148.000	49.502	-6.841	4.046
149.000	49.635	-6.853	4.046
150.000	49.857	-6.868	4.044
151.000	50.047	-6.880	4.043
152.000	50.122	-6.896	4.042
153.000	50.353	-6.910	4.041
154.000	50.455	-6.927	4.040
155.000	50.734	-6.943	4.039
156.000	50.738	-6.958	4.039
157.000	51.049	-6.977	4.038
158.000	51.131	-6.993	4.037
159.000	51.481	-7.013	4.036
160.000	51.518	-7.031	4.035
161.000	51.777	-7.051	4.034
162.000	51.911	-7.071	4.033
163.000	52.160	-7.093	4.032
164.000	52.314	-7.111	4.031
165.000	52.446	-7.133	4.030
166.000	52.742	-7.153	4.029
167.000	52.921	-7.175	4.028
168.000	53.155	-7.193	4.027
169.000	53.192	-7.215	4.026
170.000	53.529	-7.236	4.025
171.000	53.662	-7.257	4.023
172.000	53.977	-7.277	4.022
173.000	54.094	-7.299	4.022
174.000	54.408	-7.321	4.021
175.000	54.544	-7.343	4.020
176.000	54.777	-7.366	4.018
177.000	54.907	-7.387	4.017
178.000	55.136	-7.410	4.016
179.000	55.403	-7.431	4.015
180.000	55.558	-7.454	4.014
181.000	55.826	-7.474	4.013
182.000	55.943	-7.496	4.012
183.000	56.272	-7.518	4.011
184.000	56.399	-7.537	4.010
185.000	56.672	-7.558	4.009
186.000	56.829	-7.578	4.008
187.000	57.164	-7.599	4.007
188.000	57.330	-7.616	4.007
189.000	57.552	-7.636	4.006
190.000	57.713	-7.655	4.005
191.000	57.941	-7.673	4.004
192.000	58.223	-7.690	4.003
193.000	58.337	-7.707	4.002
194.000	58.643	-7.722	4.001
195.000	58.781	-7.739	4.000
196.000	59.176	-7.754	3.999
197.000	59.199	-7.767	3.998
198.000	59.533	-7.782	3.997
199.000	59.680	-7.795	3.996
200.000	60.017	-7.808	3.995
201.000	60.154	-7.817	3.994
202.000	60.379	-7.828	3.993
203.000	60.615	-7.837	3.992
204.000	60.839	-7.847	3.991
205.000	61.034	-7.851	3.990
206.000	61.171	-7.860	3.989
207.000	61.496	-7.864	3.989
208.000	61.637	-7.869	3.988
209.000	61.963	-7.871	3.987
210.000	62.075	-7.873	3.986
211.000	62.386	-7.876	3.985
212.000	62.534	-7.876	3.984
213.000	62.823	-7.875	3.983
214.000	62.928	-7.872	3.982
215.000	63.231	-7.871	3.982
216.000	63.436	-7.867	3.981
217.000	63.649	-7.862	3.980
218.000	63.809	-7.855	3.979
219.000	63.960	-7.850	3.978
220.000	64.285	-7.841	3.977
221.000	64.417	-7.832	3.976
222.000	64.711	-7.821	3.976
223.000	64.823	-7.810	3.975
224.000	65.168	-7.799	3.974
225.000	65.264	-7.786	3.973
226.000	65.466	-7.772	3.972
227.000	65.619	-7.757	3.972
228.000	65.907	-7.743	3.971
229.000	66.109	-7.727	3.970
230.000	66.234	-7.711	3.969
231.000	66.486	-7.693	3.968
232.000	66.629	-7.677	3.968
233.000	66.905	-7.657	3.967
234.000	66.935	-7.635	3.966
235.000	67.273	-7.616	3.966
236.000	67.396	-7.593	3.965
237.000	67.723	-7.571	3.964
238.000	67.779	-7.547	3.964
239.000	68.029	-7.524	3.963
240.000	68.166	-7.500	3.962
241.000	68.400	-7.475	3.961
242.000	68.576	-7.446	3.961
243.000	68.708	-7.420	3.960
244.000	68.977	-7.392	3.959
245.000	69.141	-7.364	3.959
246.000	69.355	-7.333	3.958
247.000	69.406	-7.304	3.958
248.000	69.738	-7.274	3.957
249.000	69.848	-7.244	3.956
250.000	70.124	-7.213	3.956
251.000	70.161	-7.181	3.955
252.000	70.464	-7.150	3.955
253.000	70.588	-7.118	3.954
254.000	70.786	-7.086	3.953
255.000	70.890	-7.053	3.953
256.000	71.084	-7.022	3.952
257.000	71.339	-6.988	3.952
258.000	71.447	-6.954	3.951
259.000	71.705	-6.918	3.951
260.000	71.782	-6.886	3.950
261.000	72.094	-6.852	3.950
262.000	72.156	-6.816	3.949
263.000	72.386	-6.780	3.949
264.000	72.484	-6.745	3.948
265.000	72.778	-6.711	3.948
266.000	72.905	-6.674	3.947
267.000	73.058	-6.640	3.947
268.000	73.197	-6.604	3.947
269.000	73.363	-6.569	3.946
270.000	73.605	-6.532	3.946
271.000	73.658	-6.496	3.945
272.000	73.959	-6.458	3.945
273.000	74.037	-6.423	3.945
274.000	74.377	-6.386	3.944
275.000	74.349	-6.348	3.944
276.000	74.604	-6.312	3.943
277.000	74.706	-6.276	3.943
278.000	74.983	-6.241	3.942
279.000	75.052	-6.204	3.942
280.000	75.219	-6.169	3.941
281.000	75.436	-6.133	3.941
282.000	75.572	-6.098	3.941
283.000	75.727	-6.061	3.940
284.000	75.808	-6.026	3.940
285.000	76.110	-5.989	3.940
286.000	76.198	-5.953	3.939
287.000	76.438	-5.917	3.939
288.000	76.504	-5.881	3.939
289.000	76.749	-5.846	3.938
290.000	76.843	-5.810	3.938
291.000	77.035	-5.774	3.938
292.000	77.134	-5.739	3.938
293.000	77.352	-5.706	3.937
294.000	77.548	-5.670	3.937
295.000	77.670	-5.636	3.936
296.000	77.844	-5.602	3.936
297.000	77.933	-5.570	3.936
298.000	78.243	-5.537	3.935
299.000	78.297	-5.503	3.935
300.000	78.539	-5.471	3.935
301.000	78.607	-5.439	3.935
302.000	78.913	-5.408	3.934
303.000	78.972	-5.376	3.934
304.000	79.120	-5.346	3.934
305.000	79.269	-5.314	3.934
306.000	79.468	-5.287	3.933
307.000	79.665	-5.256	3.933
308.000	79.737	-5.229	3.933
309.000	80.018	-5.200	3.933
310.000	80.084	-5.174	3.932
311.000	80.357	-5.146	3.932
312.000	80.355	-5.117	3.932
313.000	80.645	-5.091	3.932
314.000	80.768	-5.064	3.932
315.000	81.012	-5.038	3.932
316.000	81.084	-5.011	3.932
317.000	81.271	-4.985	3.931
318.000	81.426	-4.959	3.931
319.000	81.607	-4.934	3.931
320.000	81.768	-4.907	3.931
321.000	81.904	-4.883	3.930
322.000	82.183	-4.858	3.930
323.000	82.277	-4.833	3.930
324.000	82.492	-4.808	3.930
325.000	82.526	-4.785	3.930
326.000	82.834	-4.762	3.930
327.000	82.940	-4.739	3.930
328.000	83.140	-4.716	3.930
329.000	83.240	-4.693	3.930
330.000	83.495	-4.672	3.929
331.000	83.650	-4.650	3.929
332.000	83.755	-4.628	3.929
333.000	83.936	-4.606	3.929
334.000	84.107	-4.586	3.929
335.000	84.397	-4.565	3.929
336.000	84.440	-4.543	3.929
337.000	84.724	-4.523	3.928
338.000	84.775	-4.504	3.928
339.000	85.052	-4.485	3.928
340.000	85.124	-4.464	3.928
341.000	85.336	-4.446	3.928
342.000	85.488	-4.427	3.927
343.000	85.711	-4.409	3.927
344.000	85.879	-4.391	3.927
345.000	85.970	-4.374	3.927
346.000	86.210	-4.356	3.927
347.000	86.326	-4.340	3.927
348.000	86.615	-4.323	3.927
349.000	86.645	-4.306	3.927
350.000	86.947	-4.291	3.926
351.000	87.082	-4.276	3.926
352.000	87.313	-4.261	3.926
353.000	87.345	-4.248	3.926
354.000	87.594	-4.235	3.926
355.000	87.784	-4.222	3.926
356.000	87.962	-4.209	3.926
357.000	88.121	-4.196	3.926
358.000	88.285	-4.185	3.926
359.000	88.563	-4.174	3.926
360.000	88.653	-4.162	3.926
361.000	88.868	-4.151	3.926
362.000	88.983	-4.141	3.926
363.000	89.277	-4.132	3.926
364.000	89.393	-4.121	3.926
365.000	89.612	-4.110	3.925
366.000	89.714	-4.102	3.925
367.000	89.949	-4.093	3.925
368.000	90.120	-4.083	3.925
369.000	90.261	-4.074	3.925
370.000	90.495	-4.064	3.925
371.000	90.650	-4.056	3.925
372.000	90.963	-4.045	3.925
373.000	90.994	-4.038	3.925
374.000	91.257	-4.029	3.925
375.000	91.367	-4.020	3.925
376.000	91.662	-4.012	3.925
377.000	91.729	-4.004	3.925
378.000	91.980	-3.997	3.924
379.000	92.138	-3.988	3.925
380.000	92.398	-3.983	3.924
381.000	92.484	-3.975	3.924
382.000	92.633	-3.968	3.924
383.000	92.896	-3.960	3.924
384.000	93.062	-3.955	3.924
385.000	93.322	-3.946	3.924
386.000	93.374	-3.939	3.924
387.000	93.709	-3.933	3.924
388.000	93.780	-3.926	3.924
389.000	94.029	-3.920	3.924
390.000	94.102	-3.911	3.924
391.000	94.384	-3.905	3.924
392.000	94.552	-3.898	3.924
393.000	94.742	-3.891	3.924
394.000	94.924	-3.884	3.924
395.000	95.069	-3.879	3.924
396.000	95.346	-3.871	3.924
397.000	95.425	-3.865	3.924
398.000	95.668	-3.858	3.924
399.000	95.767	-3.851	3.924
400.000	96.079	-3.847	3.924
401.000	96.203	-3.837	3.924
402.000	96.374	-3.830	3.924
403.000	96.492	-3.823	3.924
404.000	96.748	-3.819	3.924
405.000	96.905	-3.810	3.924
406.000	97.042	-3.804	3.924
407.000	97.270	-3.797	3.924
408.000	97.451	-3.792	3.924
409.000	97.691	-3.785	3.924
410.000	97.720	-3.779	3.924
411.000	98.035	-3.772	3.924
412.000	98.122	-3.767	3.924
413.000	98.429	-3.761	3.924
414.000	98.454	-3.754	3.923
415.000	98.742	-3.749	3.923
416.000	98.850	-3.743	3.923
417.000	99.089	-3.737	3.923
418.000	99.205	-3.730	3.924
419.000	99.391	-3.727	3.924
420.000	99.652	-3.721	3.924
421.000	99.775	-3.716	3.923
422.000	100.014	-3.710	3.924
423.000	100.053	-3.706	3.924
424.000	100.358	-3.700	3.924
425.000	100.446	-3.695	3.923
426.000	100.698	-3.689	3.923
427.000	100.795	-3.683	3.923
428.000	101.070	-3.679	3.923
429.000	101.222	-3.674	3.924
430.000	101.360	-3.670	3.924
431.000	101.502	-3.665	3.923
432.000	101.709	-3.661	3.923
433.000	101.966	-3.657	3.923
434.000	102.039	-3.652	3.923
435.000	102.305	-3.648	3.923
436.000	102.425	-3.644	3.923
437.000	102.678	-3.640	3.924
438.000	102.737	-3.635	3.924
439.000	102.974	-3.631	3.924
440.000	103.145	-3.626	3.924
441.000	103.370	-3.622	3.924
442.000	103.498	-3.616	3.924
443.000	103.683	-3.613	3.923
444.000	103.874	-3.608	3.923
445.000	104.020	-3.605	3.924
446.000	104.254	-3.598	3.924
447.000	104.319	-3.595	3.924
448.000	104.630	-3.591	3.923
449.000	104.717	-3.586	3.923
450.000	105.003	-3.581	3.923
451.000	105.016	-3.576	3.923
452.000	105.274	-3.574	3.923
453.000	105.384	-3.570	3.923
454.000	105.644	-3.565	3.924
455.000	105.732	-3.560	3.924
456.000	105.928	-3.558	3.923
457.000	106.177	-3.553	3.923
458.000	106.295	-3.550	3.923
459.000	106.454	-3.546	3.923
460.000	106.549	-3.543	3.923
461.000	106.872	-3.539	3.923
462.000	106.943	-3.534	3.923
463.000	107.154	-3.531	3.924
464.000	107.295	-3.527	3.924
465.000	107.531	-3.523	3.924
466.000	107.629	-3.519	3.923
467.000	107.781	-3.515	3.923
468.000	107.985	-3.511	3.923
469.000	108.171	-3.508	3.923
470.000	108.410	-3.503	3.923
471.000	108.491	-3.500	3.923
472.000	108.724	-3.496	3.924
473.000	108.809	-3.493	3.924
474.000	109.100	-3.489	3.924
475.000	109.126	-3.485	3.924
476.000	109.390	-3.482	3.924
477.000	109.506	-3.479	3.924
478.000	109.809	-3.476	3.923
479.000	109.850	-3.472	3.924
480.000	110.032	-3.471	3.924
481.000	110.252	-3.468	3.924
482.000	110.432	-3.467	3.924
483.000	110.617	-3.464	3.924
484.000	110.705	-3.464	3.924
485.000	111.028	-3.462	3.924
486.000	111.072	-3.462	3.924
487.000	111.321	-3.460	3.924
488.000	111.358	-3.459	3.924
489.000	111.673	-3.459	3.924
490.000	111.766	-3.458	3.923
491.000	112.009	-3.457	3.924
492.000	112.140	-3.455	3.924
493.000	112.352	-3.457	3.924
494.000	112.544	-3.455	3.924
495.000	112.662	-3.455	3.924
496.000	112.875	-3.456	3.924
497.000	112.997	-3.457	3.924
498.000	113.293	-3.457	3.924
499.000	113.376	-3.457	3.924
500.000	113.585	-3.458	3.924
501.000	113.670	-3.458	3.924
502.000	113.953	-3.459	3.924
503.000	114.081	-3.457	3.924
504.000	114.265	-3.458	3.924
505.000	114.434	-3.459	3.923
506.000	114.678	-3.459	3.923
507.000	114.859	-3.459	3.923
508.000	114.924	-3.461	3.924
509.000	115.164	-3.461	3.924
510.000	115.290	-3.463	3.924
511.000	115.603	-3.462	3.924
512.000	115.623	-3.462	3.924
513.000	115.920	-3.462	3.924
514.000	116.026	-3.464	3.924
515.000	116.268	-3.464	3.924
516.000	116.332	-3.465	3.924
517.000	116.575	-3.466	3.924
518.000	116.778	-3.465	3.924
519.000	116.967	-3.468	3.924
520.000	117.125	-3.467	3.925
521.000	117.278	-3.470	3.924
522.000	117.515	-3.472	3.924
523.000	117.617	-3.473	3.924
524.000	117.846	-3.474	3.924
525.000	117.937	-3.475	3.924
526.000	118.251	-3.476	3.924
527.000	118.346	-3.477	3.924
528.000	118.582	-3.480	3.924
529.000	118.654	-3.482	3.924
530.000	118.887	-3.485	3.924
531.000	119.087	-3.486	3.924
532.000	119.247	-3.488	3.924
533.000	119.446	-3.490	3.924
534.000	119.576	-3.493	3.924
535.000	119.896	-3.496	3.924
536.000	119.896	-3.498	3.924
537.000	120.143	-3.500	3.924
538.000	120.264	-3.503	3.924
539.000	120.573	-3.506	3.924
540.000	120.662	-3.506	3.924
541.000	120.859	-3.509	3.925
542.000	121.048	-3.510	3.925
543.000	121.241	-3.514	3.925
544.000	121.406	-3.514	3.925
545.000	121.538	-3.516	3.925
546.000	121.796	-3.518	3.925
547.000	121.923	-3.520	3.925
548.000	122.184	-3.520	3.925
549.000	122.258	-3.521	3.925
550.000	122.528	-3.522	3.925
551.000	122.630	-3.524	3.925
552.000	122.891	-3.523	3.925
553.000	122.957	-3.523	3.925
554.000	123.222	-3.526	3.925
555.000	123.410	-3.527	3.925
556.000	123.628	-3.528	3.925
557.000	123.739	-3.528	3.925
558.000	123.883	-3.531	3.925
559.000	124.145	-3.532	3.925
560.000	124.269	-3.533	3.925
561.000	124.503	-3.535	3.925
562.000	124.576	-3.537	3.925
563.000	124.922	-3.538	3.925
564.000	125.009	-3.541	3.925
565.000	125.192	-3.543	3.925
566.000	125.330	-3.544	3.925
567.000	125.592	-3.546	3.925
568.000	125.771	-3.547	3.925
569.000	125.898	-3.549	3.925
570.000	126.128	-3.549	3.925
571.000	126.241	-3.552	3.925
572.000	126.509	-3.553	3.925
573.000	126.542	-3.555	3.925
574.000	126.838	-3.557	3.925
575.000	126.952	-3.558	3.925
576.000	127.228	-3.560	3.926
577.000	127.310	-3.560	3.926
578.000	127.520	-3.562	3.926
579.000	127.658	-3.561	3.926
580.000	127.900	-3.562	3.926
581.000	128.046	-3.561	3.926
582.000	128.214	-3.562	3.926
583.000	128.446	-3.562	3.926
584.000	128.609	-3.563	3.926
585.000	128.803	-3.562	3.926
586.000	128.860	-3.562	3.926
587.000	129.164	-3.562	3.926
588.000	129.261	-3.562	3.926
589.000	129.513	-3.562	3.926
590.000	129.590	-3.561	3.926
591.000	129.890	-3.562	3.926
592.000	130.002	-3.562	3.926
593.000	130.167	-3.562	3.926
594.000	130.342	-3.561	3.926
595.000	130.520	-3.563	3.926
596.000	130.785	-3.562	3.926
597.000	130.866	-3.562	3.926
598.000	131.113	-3.562	3.926
599.000	131.188	-3.562	3.926
600.000	131.475	-3.562	3.926
601.000	131.545	-3.561	3.927
602.000	131.788	-3.561	3.927
603.000	131.921	-3.560	3.927
604.000	132.163	-3.561	3.927
605.000	132.347	-3.560	3.927
606.000	132.458	-3.561	3.927
607.000	132.659	-3.562	3.927
608.000	132.819	-3.563	3.926
609.000	133.059	-3.562	3.926
610.000	133.109	-3.561	3.927
611.000	133.409	-3.562	3.927
612.000	133.531	-3.562	3.927
613.000	133.786	-3.561	3.927
614.000	133.800	-3.559	3.927
615.000	134.073	-3.560	3.927
616.000	134.227	-3.559	3.927
617.000	134.465	-3.558	3.927
618.000	134.589	-3.557	3.927
619.000	134.794	-3.558	3.927
620.000	134.986	-3.557	3.927
621.000	135.104	-3.557	3.927
622.000	135.295	-3.556	3.927
623.000	135.397	-3.558	3.927
624.000	135.694	-3.558	3.927
625.000	135.782	-3.558	3.927
626.000	136.017	-3.558	3.927
627.000	136.092	-3.558	3.927
628.000	136.334	-3.559	3.927
629.000	136.504	-3.558	3.927
630.000	136.672	-3.558	3.927
631.000	136.832	-3.558	3.927
632.000	137.011	-3.559	3.927
633.000	137.270	-3.559	3.927
634.000	137.296	-3.559	3.927
635.000	137.527	-3.559	3.928
636.000	137.631	-3.560	3.928
637.000	137.944	-3.559	3.928
638.000	137.998	-3.558	3.928
639.000	138.237	-3.559	3.928
640.000	138.404	-3.557	3.928
641.000	138.618	-3.559	3.928
642.000	138.711	-3.556	3.928
643.000	138.868	-3.557	3.928
644.000	139.086	-3.556	3.928
645.000	139.239	-3.558	3.928
646.000	139.448	-3.556	3.928
647.000	139.549	-3.557	3.927
648.000	139.816	-3.558	3.927
649.000	139.877	-3.559	3.927
650.000	140.132	-3.559	3.927
651.000	140.211	-3.560	3.927
652.000	140.482	-3.562	3.927
653.000	140.625	-3.563	3.928
654.000	140.837	-3.564	3.928
655.000	140.961	-3.565	3.928
656.000	141.127	-3.568	3.928
657.000	141.352	-3.569	3.928
658.000	141.472	-3.570	3.928
659.000	141.670	-3.570	3.928
660.000	141.782	-3.571	3.928
661.000	142.095	-3.573	3.928
662.000	142.137	-3.573	3.928
663.000	142.357	-3.573	3.928
664.000	142.466	-3.574	3.928
665.000	142.743	-3.577	3.928
666.000	142.877	-3.576	3.928
667.000	143.051	-3.578	3.928
668.000	143.267	-3.579	3.928
669.000	143.414	-3.581	3.928
670.000	143.620	-3.580	3.928
671.000	143.672	-3.582	3.928
672.000	143.957	-3.583	3.928
673.000	144.060	-3.584	3.928
674.000	144.347	-3.584	3.928
675.000	144.402	-3.584	3.928
676.000	144.642	-3.587	3.928
677.000	144.748	-3.588	3.928
678.000	145.009	-3.590	3.928
679.000	145.114	-3.591	3.928
680.000	145.310	-3.595	3.928
681.000	145.521	-3.597	3.928
682.000	145.696	-3.600	3.928
683.000	145.852	-3.601	3.928
684.000	145.924	-3.606	3.928
685.000	146.231	-3.607	3.928
686.000	146.316	-3.608	3.928
687.000	146.555	-3.610	3.928
688.000	146.635	-3.611	3.928
689.000	146.931	-3.613	3.928
690.000	147.052	-3.613	3.928
691.000	147.212	-3.615	3.928
692.000	147.345	-3.615	3.928
693.000	147.573	-3.617	3.928
694.000	147.780	-3.618	3.928
695.000	147.882	-3.619	3.928
696.000	148.129	-3.620	3.928
697.000	148.219	-3.622	3.928
698.000	148.488	-3.623	3.928
699.000	148.531	-3.623	3.928
700.000	148.796	-3.625	3.928
701.000	148.917	-3.626	3.928
702.000	149.195	-3.628	3.928
703.000	149.318	-3.627	3.928
704.000	149.468	-3.630	3.928
705.000	149.648	-3.631	3.928
706.000	149.830	-3.634	3.928
707.000	150.034	-3.634	3.928
708.000	150.118	-3.638	3.928
709.000	150.411	-3.640	3.929
710.000	150.525	-3.642	3.929
711.000	150.784	-3.642	3.929
712.000	150.815	-3.645	3.929
713.000	151.084	-3.648	3.929
714.000	151.223	-3.650	3.929
715.000	151.461	-3.653	3.929
716.000	151.567	-3.654	3.929
717.000	151.812	-3.657	3.929
718.000	151.993	-3.660	3.929
719.000	152.117	-3.664	3.929
720.000	152.292	-3.665	3.929
721.000	152.419	-3.669	3.929
722.000	152.726	-3.671	3.929
723.000	152.807	-3.673	3.929
724.000	153.052	-3.676	3.929
725.000	153.144	-3.679	3.929
726.000	153.407	-3.683	3.929
727.000	153.535	-3.684	3.929
728.000	153.727	-3.687	3.929
729.000	153.889	-3.690	3.929
730.000	154.102	-3.693	3.929
731.000	154.323	-3.694	3.929
732.000	154.415	-3.698	3.929
733.000	154.648	-3.701	3.929
734.000	154.739	-3.705	3.929
735.000	155.058	-3.706	3.929
736.000	155.088	-3.707	3.929
737.000	155.359	-3.710	3.929
738.000	155.503	-3.711	3.929
739.000	155.779	-3.715	3.929
740.000	155.847	-3.717	3.929
741.000	156.025	-3.719	3.929
742.000	156.249	-3.720	3.929
743.000	156.423	-3.723	3.929
744.000	156.592	-3.724	3.929
745.000	156.699	-3.726	3.929
746.000	157.000	-3.728	3.929
747.000	157.079	-3.731	3.929
748.000	157.301	-3.732	3.929
749.000	157.366	-3.734	3.929
750.000	157.688	-3.737	3.929
751.000	157.805	-3.738	3.929
752.000	158.006	-3.739	3.929
753.000	158.147	-3.741	3.929
754.000	158.336	-3.743	3.929
755.000	158.530	-3.744	3.929
756.000	158.656	-3.745	3.929
757.000	158.865	-3.746	3.929
758.000	158.996	-3.748	3.929
759.000	159.281	-3.749	3.929
760.000	159.371	-3.748	3.929
761.000	159.564	-3.748	3.929
762.000	159.657	-3.750	3.929
763.000	159.950	-3.750	3.929
764.000	160.059	-3.749	3.929
765.000	160.258	-3.751	3.929
766.000	160.426	-3.751	3.930
767.000	160.652	-3.753	3.930
768.000	160.784	-3.753	3.930
769.000	160.878	-3.754	3.930
770.000	161.141	-3.754	3.930
771.000	161.252	-3.755	3.930
772.000	161.506	-3.755	3.930
773.000	161.555	-3.756	3.930
774.000	161.857	-3.757	3.929
775.000	161.938	-3.757	3.929
776.000	162.182	-3.758	3.929
777.000	162.253	-3.759	3.929
778.000	162.478	-3.762	3.929
779.000	162.671	-3.762	3.929
780.000	162.840	-3.763	3.929
781.000	163.028	-3.763	3.929
782.000	163.131	-3.766	3.929
783.000	163.380	-3.766	3.929
784.000	163.471	-3.766	3.929
785.000	163.695	-3.767	3.929
786.000	163.779	-3.767	3.929
787.000	164.069	-3.769	3.929
788.000	164.224	-3.768	3.929
789.000	164.365	-3.770	3.929
790.000	164.507	-3.771	3.929
791.000	164.724	-3.773	3.929
792.000	164.928	-3.774	3.929
793.000	165.054	-3.774	3.930
794.000	165.248	-3.776	3.930
